timestamp,temperature,humidity
2024-09-11 01:28:42.346317,25.8,47.5
2024-09-11 01:28:42.346317,25.8,47.5
2024-09-11 01:28:42.346317,25.8,47.5
2024-09-11 01:28:42.354317,25.8,47.5
2024-09-11 01:28:42.354317,25.8,47.5
2024-09-11 01:28:42.354317,25.8,47.5
2024-09-11 01:28:42.354317,25.8,47.5
2024-09-11 01:28:42.362317,25.8,47.5
2024-09-11 01:28:42.362317,25.8,47.5
2024-09-11 01:28:42.362317,25.8,47.5
2024-09-11 01:28:42.362317,25.8,47.5
2024-09-11 01:28:42.362317,25.8,47.5
2024-09-11 01:28:42.370318,25.8,47.5
2024-09-11 01:28:42.370318,25.8,47.5
2024-09-11 01:28:42.370318,25.8,47.5
2024-09-11 01:28:42.370318,25.8,47.5
2024-09-11 01:28:42.370318,25.8,47.5
2024-09-11 01:28:42.378338,25.8,47.5
2024-09-11 01:28:42.378338,25.8,47.5
2024-09-11 01:28:42.382728,25.8,47.5
2024-09-11 01:28:42.383770,25.8,47.5
2024-09-11 01:28:42.383770,25.8,47.5
2024-09-11 01:28:42.386776,25.8,47.5
2024-09-11 01:28:42.386776,25.8,47.5
2024-09-11 01:28:42.386776,25.8,47.5
2024-09-11 01:28:42.386776,25.8,47.5
2024-09-11 01:28:42.386776,25.8,47.5
2024-09-11 01:28:42.394786,25.8,47.5
2024-09-11 01:28:42.394786,25.8,47.5
2024-09-11 01:28:42.394786,25.8,47.5
2024-09-11 01:28:42.394786,25.8,47.5
2024-09-11 01:28:42.402818,25.8,47.5
2024-09-11 01:28:42.402818,25.8,47.5
2024-09-11 01:28:42.402818,25.8,47.5
2024-09-11 01:28:42.410791,25.8,47.5
2024-09-11 01:28:42.413971,25.8,47.5
2024-09-11 01:28:42.418989,25.8,47.5
2024-09-11 01:28:42.418989,25.8,47.5
2024-09-11 01:28:42.418989,25.8,47.5
2024-09-11 01:28:42.418989,25.8,47.5
2024-09-11 01:28:42.427045,25.8,47.5
2024-09-11 01:28:42.427045,25.8,47.5
2024-09-11 01:28:42.427045,25.8,47.5
2024-09-11 01:28:42.427045,25.8,47.5
2024-09-11 01:28:42.435437,25.8,47.5
2024-09-11 01:28:42.435437,25.8,47.5
2024-09-11 01:28:42.435437,25.8,47.5
2024-09-11 01:28:42.435437,25.8,47.5
2024-09-11 01:28:42.445370,25.8,47.5
2024-09-11 01:28:42.445370,25.8,47.5
2024-09-11 01:28:42.515993,25.8,47.5
2024-09-11 01:28:42.524897,25.8,47.5
2024-09-11 01:28:42.524897,25.8,47.5
2024-09-11 01:28:42.524897,25.8,47.5
2024-09-11 01:28:42.524897,25.8,47.5
2024-09-11 01:28:42.531914,25.8,47.5
2024-09-11 01:28:42.531914,25.8,47.5
2024-09-11 01:28:42.531914,25.8,47.5
2024-09-11 01:28:42.531914,25.8,47.5
2024-09-11 01:28:42.531914,25.8,47.5
2024-09-11 01:28:42.540248,25.8,47.5
2024-09-11 01:28:42.540683,25.8,47.5
2024-09-11 01:28:42.540683,25.8,47.5
2024-09-11 01:28:42.540683,25.8,47.5
2024-09-11 01:28:42.548198,25.8,47.5
2024-09-11 01:28:42.548198,25.8,47.5
2024-09-11 01:28:42.548198,25.8,47.5
2024-09-11 01:28:42.548198,25.8,47.5
2024-09-11 01:28:42.556401,25.8,47.5
2024-09-11 01:28:42.557394,25.8,47.5
2024-09-11 01:28:42.557394,25.8,47.5
2024-09-11 01:28:42.557394,25.8,47.5
2024-09-11 01:28:42.557394,25.8,47.5
2024-09-11 01:28:42.565724,25.8,47.5
2024-09-11 01:28:42.565724,25.8,47.5
2024-09-11 01:28:42.565724,25.8,47.5
2024-09-11 01:28:42.565724,25.8,47.5
2024-09-11 01:28:42.573744,25.8,47.5
2024-09-11 01:28:42.573744,25.8,47.5
2024-09-11 01:28:42.573744,25.8,47.5
2024-09-11 01:28:42.573744,25.8,47.5
2024-09-11 01:28:42.582614,25.8,47.5
2024-09-11 01:28:42.582614,25.8,47.5
2024-09-11 01:28:42.582614,25.8,47.5
2024-09-11 01:28:42.582614,25.8,47.5
2024-09-11 01:28:42.582614,25.8,47.5
2024-09-11 01:28:42.590123,25.8,47.5
2024-09-11 01:28:42.590784,25.8,47.5
2024-09-11 01:28:42.595147,25.8,47.5
2024-09-11 01:28:42.595147,25.8,47.5
2024-09-11 01:28:42.598154,25.8,47.5
2024-09-11 01:28:42.598154,25.8,47.5
2024-09-11 01:28:42.598154,25.8,47.5
2024-09-11 01:28:42.598154,25.8,47.5
2024-09-11 01:28:42.606168,25.8,47.5
2024-09-11 01:28:42.607470,25.8,47.5
2024-09-11 01:28:42.607470,25.8,47.5
2024-09-11 01:28:42.721215,25.8,47.5
2024-09-11 01:28:42.729271,25.8,47.5
2024-09-11 01:28:42.732414,25.8,47.5
2024-09-11 01:28:42.734484,25.8,47.5
2024-09-11 01:28:42.736536,25.8,47.5
2024-09-11 01:28:42.738740,25.8,47.5
2024-09-11 01:28:42.742917,25.8,47.5
2024-09-11 01:28:42.744989,25.8,47.5
2024-09-11 01:28:42.746026,25.8,47.5
2024-09-11 01:28:42.746026,25.8,47.5
2024-09-11 01:28:42.746026,25.8,47.5
2024-09-11 01:28:42.754045,25.8,47.5
2024-09-11 01:28:42.754045,25.8,47.5
2024-09-11 01:28:42.754045,25.8,47.5
2024-09-11 01:28:42.754045,25.8,47.5
2024-09-11 01:28:42.762727,25.8,47.5
2024-09-11 01:28:42.762727,25.8,47.5
2024-09-11 01:28:42.762727,25.8,47.5
2024-09-11 01:28:42.770348,25.8,47.5
2024-09-11 01:28:42.770348,25.8,47.5
2024-09-11 01:28:42.770348,25.8,47.5
2024-09-11 01:28:42.770348,25.8,47.5
2024-09-11 01:28:42.778384,25.8,47.5
2024-09-11 01:28:42.778384,25.8,47.5
2024-09-11 01:28:42.778384,25.8,47.5
2024-09-11 01:28:42.778384,25.8,47.5
2024-09-11 01:28:42.786367,25.8,47.5
2024-09-11 01:28:42.786367,25.8,47.5
2024-09-11 01:28:42.786367,25.8,47.5
2024-09-11 01:28:42.786367,25.8,47.5
2024-09-11 01:28:42.794382,25.8,47.5
2024-09-11 01:28:42.794382,25.8,47.5
2024-09-11 01:28:42.794382,25.8,47.5
2024-09-11 01:28:42.802368,25.8,47.5
2024-09-11 01:28:42.802368,25.8,47.5
2024-09-11 01:28:42.802368,25.8,47.5
2024-09-11 01:28:42.810439,25.8,47.5
2024-09-11 01:28:42.815591,25.8,47.5
2024-09-11 01:28:42.816098,25.8,47.5
2024-09-11 01:28:42.818606,25.8,47.5
2024-09-11 01:28:42.818606,25.8,47.5
2024-09-11 01:28:42.818606,25.8,47.5
2024-09-11 01:28:42.826623,25.8,47.5
2024-09-11 01:28:42.826623,25.8,47.5
2024-09-11 01:28:42.826623,25.8,47.5
2024-09-11 01:28:42.826623,25.8,47.5
2024-09-11 01:28:42.834617,25.8,47.5
2024-09-11 01:28:42.834617,25.8,47.5
2024-09-11 01:28:42.834617,25.8,47.5
2024-09-11 01:28:42.834617,25.8,47.5
2024-09-11 01:28:42.834617,25.8,47.5
2024-09-11 01:28:42.842617,25.8,47.5
2024-09-11 01:28:42.842617,25.8,47.5
2024-09-11 01:28:42.906454,25.8,47.5
2024-09-11 01:28:42.906454,25.8,47.5
2024-09-11 01:28:42.906454,25.8,47.5
2024-09-11 01:28:42.914353,25.8,47.5
2024-09-11 01:28:42.914353,25.8,47.5
2024-09-11 01:28:42.914353,25.8,47.5
2024-09-11 01:28:42.914353,25.8,47.5
2024-09-11 01:28:42.922343,25.8,47.5
2024-09-11 01:28:42.922343,25.8,47.5
2024-09-11 01:28:42.922343,25.8,47.5
2024-09-11 01:28:42.922343,25.8,47.5
2024-09-11 01:28:42.930420,25.8,47.5
2024-09-11 01:28:42.931698,25.8,47.5
2024-09-11 01:28:42.931698,25.8,47.5
2024-09-11 01:28:42.938810,25.8,47.5
2024-09-11 01:28:42.938810,25.8,47.5
2024-09-11 01:28:42.938810,25.8,47.5
2024-09-11 01:28:42.938810,25.8,47.5
2024-09-11 01:28:42.948002,25.8,47.5
2024-09-11 01:28:42.948002,25.8,47.5
2024-09-11 01:28:42.948002,25.8,47.5
2024-09-11 01:28:42.948002,25.8,47.5
2024-09-11 01:28:42.948002,25.8,47.5
2024-09-11 01:28:42.963164,25.8,47.5
2024-09-11 01:28:42.963164,25.8,47.5
2024-09-11 01:28:42.963164,25.8,47.5
2024-09-11 01:28:42.963164,25.8,47.5
2024-09-11 01:28:42.971026,25.8,47.5
2024-09-11 01:28:42.971026,25.8,47.5
2024-09-11 01:28:42.987802,25.8,47.5
2024-09-11 01:28:42.991130,25.8,47.5
2024-09-11 01:28:42.991130,25.8,47.5
2024-09-11 01:28:42.996143,25.8,47.5
2024-09-11 01:28:42.996143,25.8,47.5
2024-09-11 01:28:42.996143,25.8,47.5
2024-09-11 01:28:43.005310,25.8,47.5
2024-09-11 01:28:43.011199,25.8,47.5
2024-09-11 01:28:43.015011,25.8,47.5
2024-09-11 01:28:43.019225,25.8,47.5
2024-09-11 01:28:43.022154,25.8,47.5
2024-09-11 01:28:43.022154,25.8,47.5
2024-09-11 01:28:43.108433,25.8,47.5
2024-09-11 01:28:43.108433,25.8,47.5
2024-09-11 01:28:43.116345,25.8,47.5
2024-09-11 01:28:43.116345,25.8,47.5
2024-09-11 01:28:43.116345,25.8,47.5
2024-09-11 01:28:43.125024,25.8,47.5
2024-09-11 01:28:43.125024,25.8,47.5
2024-09-11 01:28:43.125024,25.8,47.5
2024-09-11 01:28:43.125024,25.8,47.5
2024-09-11 01:28:43.132537,25.8,47.5
2024-09-11 01:28:43.132537,25.8,47.5
2024-09-11 01:28:43.132537,25.8,47.5
2024-09-11 01:28:43.132537,25.8,47.5
2024-09-11 01:28:43.141647,25.8,47.5
2024-09-11 01:28:43.141647,25.8,47.5
2024-09-11 01:28:43.141647,25.8,47.5
2024-09-11 01:28:43.148676,25.8,47.5
2024-09-11 01:28:43.148676,25.8,47.5
2024-09-11 01:28:43.148676,25.8,47.5
2024-09-11 01:28:43.148676,25.8,47.5
2024-09-11 01:28:43.148676,25.8,47.5
2024-09-11 01:28:43.156685,25.8,47.5
2024-09-11 01:28:43.156685,25.8,47.5
2024-09-11 01:28:43.156685,25.8,47.5
2024-09-11 01:28:43.156685,25.8,47.5
2024-09-11 01:28:43.164693,25.8,47.5
2024-09-11 01:28:43.164693,25.8,47.5
2024-09-11 01:28:43.164693,25.8,47.5
2024-09-11 01:28:43.164693,25.8,47.5
2024-09-11 01:28:43.172689,25.8,47.5
2024-09-11 01:28:43.172689,25.8,47.5
2024-09-11 01:28:43.172689,25.8,47.5
2024-09-11 01:28:43.172689,25.8,47.5
2024-09-11 01:28:43.180693,25.8,47.5
2024-09-11 01:28:43.180693,25.8,47.5
2024-09-11 01:28:43.180693,25.8,47.5
2024-09-11 01:28:43.180693,25.8,47.5
2024-09-11 01:28:43.180693,25.8,47.5
2024-09-11 01:28:43.191255,25.8,47.5
2024-09-11 01:28:43.193955,25.8,47.5
2024-09-11 01:28:43.196878,25.8,47.5
2024-09-11 01:28:43.204630,25.8,47.5
2024-09-11 01:28:43.204630,25.8,47.5
2024-09-11 01:28:43.212644,25.8,47.5
2024-09-11 01:28:43.212644,25.8,47.5
2024-09-11 01:28:43.212644,25.8,47.5
2024-09-11 01:28:43.212644,25.8,47.5
2024-09-11 01:28:43.221488,25.8,47.5
2024-09-11 01:28:43.221488,25.8,47.5
2024-09-11 01:28:43.228995,25.8,47.5
2024-09-11 01:28:43.228995,25.8,47.5
2024-09-11 01:28:43.228995,25.8,47.5
2024-09-11 01:28:43.228995,25.8,47.5
2024-09-11 01:28:43.237006,25.8,47.5
2024-09-11 01:28:43.237006,25.8,47.5
2024-09-11 01:28:43.243891,25.8,47.5
2024-09-11 01:28:43.246068,25.8,47.5
2024-09-11 01:28:43.246068,25.8,47.5
2024-09-11 01:28:43.246068,25.8,47.5
2024-09-11 01:28:43.323511,25.8,47.5
2024-09-11 01:28:43.326927,25.8,47.5
2024-09-11 01:28:43.327995,25.8,47.5
2024-09-11 01:28:43.327995,25.8,47.5
2024-09-11 01:28:43.334016,25.8,47.5
2024-09-11 01:28:43.334016,25.8,47.5
2024-09-11 01:28:43.338233,25.8,47.5
2024-09-11 01:28:43.345525,25.8,47.5
2024-09-11 01:28:43.350542,25.8,47.5
2024-09-11 01:28:43.350542,25.8,47.5
2024-09-11 01:28:43.350542,25.8,47.5
2024-09-11 01:28:43.350542,25.8,47.5
2024-09-11 01:28:43.358562,25.8,47.5
2024-09-11 01:28:43.358562,25.8,47.5
2024-09-11 01:28:43.366655,25.8,47.5
2024-09-11 01:28:43.366655,25.8,47.5
2024-09-11 01:28:43.366655,25.8,47.5
2024-09-11 01:28:43.374552,25.8,47.5
2024-09-11 01:28:43.382553,25.8,47.5
2024-09-11 01:28:43.382553,25.8,47.5
2024-09-11 01:28:43.382553,25.8,47.5
2024-09-11 01:28:43.382553,25.8,47.5
2024-09-11 01:28:43.382553,25.8,47.5
2024-09-11 01:28:43.390960,25.8,47.5
2024-09-11 01:28:43.390960,25.8,47.5
2024-09-11 01:28:43.390960,25.8,47.5
2024-09-11 01:28:43.390960,25.8,47.5
2024-09-11 01:28:43.398963,25.8,47.5
2024-09-11 01:28:43.402246,25.8,47.5
2024-09-11 01:28:43.405423,25.8,47.5
2024-09-11 01:28:43.407435,25.8,47.5
2024-09-11 01:28:43.407435,25.8,47.5
2024-09-11 01:28:43.407435,25.8,47.5
2024-09-11 01:28:43.415510,25.8,47.5
2024-09-11 01:28:43.415510,25.8,47.5
2024-09-11 01:28:43.432630,25.8,47.5
2024-09-11 01:28:43.432630,25.8,47.5
2024-09-11 01:28:43.432630,25.8,47.5
2024-09-11 01:28:43.439708,25.8,47.5
2024-09-11 01:28:43.439708,25.8,47.5
2024-09-11 01:28:43.439708,25.8,47.5
2024-09-11 01:28:43.447730,25.8,47.5
2024-09-11 01:28:43.447730,25.8,47.5
2024-09-11 01:28:43.447730,25.8,47.5
2024-09-11 01:28:43.455726,25.8,47.5
2024-09-11 01:28:43.458275,25.8,47.5
2024-09-11 01:28:43.458275,25.8,47.5
2024-09-11 01:28:43.458275,25.8,47.5
2024-09-11 01:28:43.463789,25.8,47.5
2024-09-11 01:28:43.463789,25.8,47.5
2024-09-11 01:28:43.463789,25.8,47.5
2024-09-11 01:28:43.463789,25.8,47.5
2024-09-11 01:28:43.463789,25.8,47.5
2024-09-11 01:28:43.836732,25.8,47.5
2024-09-11 01:28:43.836732,25.8,47.5
2024-09-11 01:28:43.844782,25.8,47.5
2024-09-11 01:28:43.844782,25.8,47.5
2024-09-11 01:28:43.844782,25.8,47.5
2024-09-11 01:28:43.852770,25.8,47.5
2024-09-11 01:28:43.852770,25.8,47.5
2024-09-11 01:28:43.852770,25.8,47.5
2024-09-11 01:28:43.852770,25.8,47.5
2024-09-11 01:28:43.860696,25.8,47.5
2024-09-11 01:28:43.860696,25.8,47.5
2024-09-11 01:28:43.860696,25.8,47.5
2024-09-11 01:28:43.860696,25.8,47.5
2024-09-11 01:28:43.868694,25.8,47.5
2024-09-11 01:28:43.868694,25.8,47.5
2024-09-11 01:28:43.876734,25.8,47.5
2024-09-11 01:28:43.876734,25.8,47.5
2024-09-11 01:28:43.884646,25.8,47.5
2024-09-11 01:28:43.884646,25.8,47.5
2024-09-11 01:28:43.884646,25.8,47.5
2024-09-11 01:28:43.892645,25.8,47.5
2024-09-11 01:28:43.892645,25.8,47.5
2024-09-11 01:28:43.892645,25.8,47.5
2024-09-11 01:28:43.892645,25.8,47.5
2024-09-11 01:28:43.900645,25.8,47.5
2024-09-11 01:28:43.900645,25.8,47.5
2024-09-11 01:28:43.900645,25.8,47.5
2024-09-11 01:28:43.909306,25.8,47.5
2024-09-11 01:28:43.909306,25.8,47.5
2024-09-11 01:28:43.913556,25.8,47.5
2024-09-11 01:28:43.917099,25.8,47.5
2024-09-11 01:28:43.917099,25.8,47.5
2024-09-11 01:28:43.917099,25.8,47.5
2024-09-11 01:28:43.917099,25.8,47.5
2024-09-11 01:28:43.925118,25.8,47.5
2024-09-11 01:28:43.933114,25.8,47.5
2024-09-11 01:28:43.941136,25.8,47.5
2024-09-11 01:28:43.941136,25.8,47.5
2024-09-11 01:28:43.949116,25.8,47.5
2024-09-11 01:28:43.949116,25.8,47.5
2024-09-11 01:28:43.949116,25.8,47.5
2024-09-11 01:28:43.958570,25.8,47.5
2024-09-11 01:28:43.958570,25.8,47.5
2024-09-11 01:28:43.958570,25.8,47.5
2024-09-11 01:28:43.966379,25.8,47.5
2024-09-11 01:28:43.966379,25.8,47.5
2024-09-11 01:28:43.966379,25.8,47.5
2024-09-11 01:28:44.157422,25.8,47.6
2024-09-11 01:28:44.157422,25.8,47.6
2024-09-11 01:28:44.165459,25.8,47.6
2024-09-11 01:28:44.165459,25.8,47.6
2024-09-11 01:28:44.165459,25.8,47.6
2024-09-11 01:28:44.165459,25.8,47.6
2024-09-11 01:28:44.165459,25.8,47.6
2024-09-11 01:28:44.173448,25.8,47.6
2024-09-11 01:28:44.173448,25.8,47.6
2024-09-11 01:28:44.173448,25.8,47.6
2024-09-11 01:28:44.181441,25.8,47.6
2024-09-11 01:28:44.295629,25.8,47.6
2024-09-11 01:28:44.295629,25.8,47.6
2024-09-11 01:28:44.303550,25.8,47.6
2024-09-11 01:28:44.303550,25.8,47.6
2024-09-11 01:28:44.303550,25.8,47.6
2024-09-11 01:28:44.311527,25.8,47.6
2024-09-11 01:28:44.311527,25.8,47.6
2024-09-11 01:28:44.311527,25.8,47.6
2024-09-11 01:28:44.319581,25.8,47.6
2024-09-11 01:28:44.319581,25.8,47.6
2024-09-11 01:28:44.319581,25.8,47.6
2024-09-11 01:28:44.331769,25.8,47.6
2024-09-11 01:28:44.332929,25.8,47.6
2024-09-11 01:28:44.336573,25.8,47.6
2024-09-11 01:28:44.336573,25.8,47.6
2024-09-11 01:28:44.336573,25.8,47.6
2024-09-11 01:28:44.344083,25.8,47.6
2024-09-11 01:28:44.344083,25.8,47.6
2024-09-11 01:28:44.569701,25.8,47.6
2024-09-11 01:28:44.569701,25.8,47.6
2024-09-11 01:28:44.569701,25.8,47.6
2024-09-11 01:28:44.577803,25.8,47.6
2024-09-11 01:28:44.577803,25.8,47.6
2024-09-11 01:28:44.577803,25.8,47.6
2024-09-11 01:28:44.577803,25.8,47.6
2024-09-11 01:28:44.585803,25.8,47.6
2024-09-11 01:28:44.585803,25.8,47.6
2024-09-11 01:28:44.585803,25.8,47.6
2024-09-11 01:28:44.585803,25.8,47.6
2024-09-11 01:28:44.593680,25.8,47.6
2024-09-11 01:28:44.593680,25.8,47.6
2024-09-11 01:28:44.593680,25.8,47.6
2024-09-11 01:28:44.593680,25.8,47.6
2024-09-11 01:28:44.601683,25.8,47.6
2024-09-11 01:28:44.601683,25.8,47.6
2024-09-11 01:28:44.601683,25.8,47.6
2024-09-11 01:28:44.601683,25.8,47.6
2024-09-11 01:28:44.601683,25.8,47.6
2024-09-11 01:28:44.609680,25.8,47.6
2024-09-11 01:28:44.609680,25.8,47.6
2024-09-11 01:28:44.609680,25.8,47.6
2024-09-11 01:28:44.617679,25.8,47.6
2024-09-11 01:28:44.617679,25.8,47.6
2024-09-11 01:28:44.617679,25.8,47.6
2024-09-11 01:28:44.625680,25.8,47.6
2024-09-11 01:28:44.625680,25.8,47.6
2024-09-11 01:28:44.625680,25.8,47.6
2024-09-11 01:28:44.625680,25.8,47.6
2024-09-11 01:28:44.625680,25.8,47.6
2024-09-11 01:28:44.633678,25.8,47.6
2024-09-11 01:28:44.633678,25.8,47.6
2024-09-11 01:28:44.633678,25.8,47.6
2024-09-11 01:28:44.633678,25.8,47.6
2024-09-11 01:28:44.657685,25.8,47.6
2024-09-11 01:28:44.657685,25.8,47.6
2024-09-11 01:28:44.657685,25.8,47.6
2024-09-11 01:28:44.665700,25.8,47.6
2024-09-11 01:28:44.665700,25.8,47.6
2024-09-11 01:28:44.665700,25.8,47.6
2024-09-11 01:28:44.673679,25.8,47.6
2024-09-11 01:28:44.677721,25.8,47.6
2024-09-11 01:28:44.677721,25.8,47.6
2024-09-11 01:28:44.677721,25.8,47.6
2024-09-11 01:28:44.682649,25.8,47.6
2024-09-11 01:28:44.685727,25.8,47.6
2024-09-11 01:28:44.771581,25.8,47.6
2024-09-11 01:28:44.779483,25.8,47.6
2024-09-11 01:28:44.795505,25.8,47.6
2024-09-11 01:28:44.795505,25.8,47.6
2024-09-11 01:28:44.795505,25.8,47.6
2024-09-11 01:28:44.811533,25.8,47.6
2024-09-11 01:28:44.811533,25.8,47.6
2024-09-11 01:28:44.827512,25.8,47.6
2024-09-11 01:28:44.835540,25.8,47.6
2024-09-11 01:28:44.835540,25.8,47.6
2024-09-11 01:28:44.835540,25.8,47.6
2024-09-11 01:28:44.843525,25.8,47.6
2024-09-11 01:28:44.859546,25.8,47.6
2024-09-11 01:28:44.867543,25.8,47.6
2024-09-11 01:28:45.184625,25.8,47.6
2024-09-11 01:28:45.186487,25.8,47.6
2024-09-11 01:28:45.194189,25.8,47.6
2024-09-11 01:28:45.194189,25.8,47.6
2024-09-11 01:28:45.201200,25.8,47.6
2024-09-11 01:28:45.201200,25.8,47.6
2024-09-11 01:28:45.201200,25.8,47.6
2024-09-11 01:28:45.209214,25.8,47.6
2024-09-11 01:28:45.209214,25.8,47.6
2024-09-11 01:28:45.233350,25.8,47.6
2024-09-11 01:28:45.241215,25.8,47.6
2024-09-11 01:28:45.355552,25.8,47.6
2024-09-11 01:28:45.355552,25.8,47.6
2024-09-11 01:28:45.363508,25.8,47.6
2024-09-11 01:28:45.363508,25.8,47.6
2024-09-11 01:28:45.371497,25.8,47.6
2024-09-11 01:28:45.371497,25.8,47.6
2024-09-11 01:28:45.371497,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.379465,25.8,47.6
2024-09-11 01:28:45.387434,25.8,47.6
2024-09-11 01:28:45.387434,25.8,47.6
2024-09-11 01:28:45.387434,25.8,47.6
2024-09-11 01:28:45.403602,25.8,47.6
2024-09-11 01:28:45.411435,25.8,47.6
2024-09-11 01:28:45.411435,25.8,47.6
2024-09-11 01:28:45.419439,25.8,47.6
2024-09-11 01:28:45.419439,25.8,47.6
2024-09-11 01:28:45.419439,25.8,47.6
2024-09-11 01:28:45.419439,25.8,47.6
2024-09-11 01:28:45.419439,25.8,47.6
2024-09-11 01:28:45.427426,25.8,47.6
2024-09-11 01:28:45.427426,25.8,47.6
2024-09-11 01:28:45.427426,25.8,47.6
2024-09-11 01:28:45.427426,25.8,47.6
2024-09-11 01:28:45.437600,25.8,47.6
2024-09-11 01:28:45.437600,25.8,47.6
2024-09-11 01:28:45.444814,25.8,47.6
2024-09-11 01:28:45.444814,25.8,47.6
2024-09-11 01:28:45.444814,25.8,47.6
2024-09-11 01:28:45.444814,25.8,47.6
2024-09-11 01:28:45.459905,25.8,47.6
2024-09-11 01:28:45.459905,25.8,47.6
2024-09-11 01:28:45.459905,25.8,47.6
2024-09-11 01:28:45.467897,25.8,47.6
2024-09-11 01:28:45.467897,25.8,47.6
2024-09-11 01:28:45.467897,25.8,47.6
2024-09-11 01:28:45.467897,25.8,47.6
2024-09-11 01:28:45.467897,25.8,47.6
2024-09-11 01:28:45.475900,25.8,47.6
2024-09-11 01:28:45.475900,25.8,47.6
2024-09-11 01:28:45.483900,25.8,47.6
2024-09-11 01:28:45.483900,25.8,47.6
2024-09-11 01:28:45.483900,25.8,47.6
2024-09-11 01:28:45.483900,25.8,47.6
2024-09-11 01:28:45.491963,25.8,47.6
2024-09-11 01:28:45.491963,25.8,47.6
2024-09-11 01:28:45.491963,25.8,47.6
2024-09-11 01:28:45.501399,25.8,47.6
2024-09-11 01:28:45.582280,25.8,47.6
2024-09-11 01:28:45.590237,25.8,47.6
2024-09-11 01:28:45.598192,25.8,47.6
2024-09-11 01:28:45.598192,25.8,47.6
2024-09-11 01:28:45.598192,25.8,47.6
2024-09-11 01:28:45.598192,25.8,47.6
2024-09-11 01:28:45.598192,25.8,47.6
2024-09-11 01:28:45.598192,25.8,47.6
2024-09-11 01:28:45.606187,25.8,47.6
2024-09-11 01:28:45.606187,25.8,47.6
2024-09-11 01:28:45.606187,25.8,47.6
2024-09-11 01:28:45.614252,25.8,47.6
2024-09-11 01:28:45.614252,25.8,47.6
2024-09-11 01:28:45.614252,25.8,47.6
2024-09-11 01:28:45.622184,25.8,47.6
2024-09-11 01:28:45.622184,25.8,47.6
2024-09-11 01:28:45.622184,25.8,47.6
2024-09-11 01:28:45.630183,25.8,47.6
2024-09-11 01:28:45.638960,25.8,47.6
2024-09-11 01:28:45.638960,25.8,47.6
2024-09-11 01:28:45.646470,25.8,47.6
2024-09-11 01:28:45.646470,25.8,47.6
